year,sc_gid,sc_point_gid,latitude,longitude,region,class,bin,trans_cap_cost,built_capacity,investment_bool
2030,35321,58546,34.28,-118.39,p10,6,1,9650.0869140625,7.9937285339355455,0
2030,35029,58174,34.556999999999995,-117.393,p10,6,1,9735.154296875,549.1723726348441,0
2030,25267,44873,37.88,-118.615,p10,6,18,465809.28125,21.0,0
2030,39089,63887,33.383,-115.308,p10,7,1,15544.837890625,20.65823920898437,0
2030,40796,66547,32.704,-115.125,p10,7,1,15903.88671875,434.07201614889857,1
2030,24057,43259,39.12,-78.282,p100,3,1,18728.369140625,10.0,0
2030,47926,78947,30.444000000000006,-84.4,p101,4,1,2582.247314453125,274.63260128776903,0
2030,49844,84675,28.57,-81.233,p101,5,1,1281.4117431640625,7.4591997253417945,0
2030,50284,87324,28.037,-82.681,p101,5,1,1791.5908203125,35.48275400390625,0
2030,49286,82396,29.148000000000003,-80.997,p101,5,1,2249.397705078125,115.9263298828125,0
2030,50226,86946,28.108,-82.42399999999998,p101,5,1,2330.260986328125,130.67683330078123,0
2030,50285,87325,28.023000000000003,-82.561,p101,5,1,3980.37255859375,33.429890478515624,0
2030,50046,85814,28.288,-81.40899999999998,p101,5,1,4506.4892578125,343.5244171875,0
2030,49982,85434,28.387,-81.391,p101,5,1,5171.01220703125,182.28183046875,0
2030,49766,84294,28.684,-81.334,p101,5,1,5289.96142578125,41.96332749023436,0
2030,50402,88090,27.752,-81.99700000000001,p101,5,1,5940.63720703125,1768.9267265625,0
2030,50231,86951,28.035,-81.824,p101,5,1,6498.84375,750.1392281249997,0
2030,50894,92272,26.625,-81.955,p101,5,1,6729.115234375,12.070078747558592,0
2030,50045,85813,28.303,-81.529,p101,5,1,7246.29736328125,528.856119140625,0
2030,49843,84673,28.6,-81.47399999999998,p101,5,1,7362.8388671875,224.837553515625,0
2030,50930,92653,26.51,-81.855,p101,5,1,7370.00927734375,350.82663046874984,0
2030,49765,84293,28.7,-81.455,p101,5,1,7544.20166015625,80.44674785156248,0
2030,50225,86945,28.123,-82.544,p101,5,1,8280.0830078125,267.18337265625,0
2030,49588,83523,29.045,-82.63,p101,5,1,8282.7099609375,1855.211596875,0
2030,50859,91892,26.725,-81.93700000000003,p101,5,1,8871.447265625,502.38028828125,0
2030,49392,82767,29.186,-82.109,p101,5,1,9061.5166015625,579.2325187499998,0
2030,50602,89606,27.411,-82.544,p101,5,1,9115.7724609375,17.05017766113281,0
2030,49674,83903,28.946,-82.648,p101,5,1,9183.5556640625,1120.410225,0
2030,50399,88087,27.795,-82.35600000000002,p101,5,1,9189.6201171875,885.803090625,0
2030,50289,87330,27.951,-81.962,p101,5,1,9287.6201171875,686.8529156249998,0
2030,50223,86943,28.151,-82.78399999999998,p101,5,1,9414.88671875,70.36530908203125,0
2030,49685,83914,28.783,-81.316,p101,5,1,9579.439453125,87.95606484375,0
2030,49399,82777,29.033,-80.895,p101,5,1,9697.9013671875,189.1751203125,0
2030,50860,91893,26.71,-81.819,p101,5,1,9745.166015625,1197.048121875,0
2030,49913,85053,28.501,-81.492,p101,5,1,9895.87890625,38.931839208984364,0
2030,49767,84295,28.669,-81.214,p101,5,1,9946.474609375,202.55904140625,0
2030,50230,86950,28.05,-81.944,p101,5,1,9981.5400390625,483.280425,0
2030,50347,87710,27.851,-81.98,p101,5,1,10208.6396484375,1857.36999375,0
2030,50397,88085,27.824,-82.595,p101,5,1,10387.580078125,6.148223822021484,0
2030,51017,93794,26.195,-81.79,p101,5,1,10393.5166015625,141.583095703125,0
2030,49599,83534,28.882,-81.297,p101,5,1,10741.767578125,640.74296953125,0
2030,50738,90747,27.097,-82.476,p101,5,1,10891.8046875,49.39631938476562,0
2030,50779,91131,26.939,-82.02,p101,5,1,10997.5185546875,1295.1343125,0
2030,50554,89226,27.511,-82.527,p101,5,1,11971.4853515625,403.5965484375,0
2030,49981,85433,28.402,-81.51100000000002,p101,5,1,12181.3095703125,341.5011890625,0
2030,50160,86564,28.236,-82.647,p101,5,1,12340.609375,696.04128984375,0
2030,50232,86952,28.02,-81.704,p101,5,1,13000.1826171875,360.77532890625,0
2030,50452,88470,27.652,-82.015,p101,5,1,13139.7958984375,1825.7094984375,0
2030,50292,87333,27.905,-81.60300000000002,p101,5,1,13886.63671875,1176.1732828125,0
2030,49680,83909,28.859,-81.92,p101,5,1,14414.49609375,764.7416296875,0
2030,49914,85055,28.47,-81.252,p101,5,1,14433.9365234375,706.3755609374997,0
2030,50098,86183,28.35,-82.75,p101,5,1,14965.5830078125,8.61062431640625,0
2030,49172,82015,29.263,-81.09899999999998,p101,5,1,15218.8505859375,577.794127946621,0
2030,49761,84289,28.76,-81.93799999999997,p101,5,2,16330.4521484375,1437.3026015624994,0
2030,50108,86193,28.204,-81.548,p101,5,2,16474.05078125,990.9688078125,0
2030,51037,94174,26.094,-81.808,p101,5,2,16638.1953125,37.80604599609375,0
2030,50861,91894,26.694000000000006,-81.70100000000002,p101,5,2,16928.29296875,2045.371753125,1
2030,49986,85438,28.324,-80.91,p101,5,2,16964.71484375,1212.8132531249996,1
2030,50286,87327,27.995,-82.321,p101,5,2,17019.255859375,339.52548515625,1
2030,48771,80846,29.961,-84.59899999999998,p101,5,2,17031.9296875,66.04300590820313,1
2030,50398,88086,27.81,-82.475,p101,5,2,17387.322265625,9.976607446289062,1
2030,50224,86944,28.137,-82.664,p101,5,2,17518.869140625,293.92014375,1
2030,49916,85057,28.439,-81.01100000000002,p101,5,2,17848.4375,100.40009380175684,1
2030,49273,82381,29.37,-82.823,p101,5,15,329527.3125,25.0,0
2030,51091,95327,25.587,-80.35,p102,5,1,1430.42041015625,24.269472729492183,0
2030,51071,94946,25.704,-80.447,p102,5,1,1611.9105224609375,75.3243837890625,0
2030,50793,91145,26.719,-80.37,p102,5,1,2967.602783203125,1674.81826875,0
2030,51055,94566,25.804,-80.428,p102,5,1,3218.1826171875,129.65098095703124,0
2030,51000,93426,26.104,-80.37,p102,5,1,3298.574462890625,54.72719912109375,0
2030,50665,90003,27.051,-80.547,p102,5,1,3780.57275390625,555.3520023456301,0
2030,49848,84679,28.506,-80.751,p102,5,2,7764.18701171875,198.48009023437496,0
2030,49919,85060,28.391,-80.65,p102,5,2,7809.521484375,24.07334436035156,0
2030,50521,88865,27.317,-80.252,p102,5,2,8370.6416015625,102.3854396484375,0
2030,50713,90387,26.885,-80.095,p102,5,2,8675.2626953125,25.69564819335937,0
2030,51108,95706,25.504,-80.485,p102,5,2,9148.8798828125,76.61692705078123,0
2030,50573,89245,27.217,-80.271,p102,5,2,9332.2314453125,347.24073515625,0
2030,50116,86201,28.077,-80.589,p102,5,2,10488.5869140625,20.710946557617188,0
2030,50794,91146,26.703000000000007,-80.252,p102,5,2,11018.9990234375,997.0934203125,0
2030,50053,85821,28.177,-80.57,p102,5,2,11596.70703125,9.543744909667966,0
2030,49918,85059,28.407,-80.771,p102,5,2,11929.3359375,784.9307531249997,0
2030,49917,85058,28.423,-80.891,p102,5,2,12278.7333984375,133.68602737473998,0
2030,51073,94948,25.671,-80.215,p102,5,3,13159.154296875,13.466590136718748,0
2030,50837,91528,26.569000000000006,-80.03699999999998,p102,5,3,14075.4873046875,8.28777573852539,0
2030,50115,86200,28.094,-80.709,p102,5,3,14129.2265625,593.3015859375,0
2030,51109,95707,25.487,-80.369,p102,5,3,14700.29296875,15.7464,0
2030,51021,93806,26.004,-80.389,p102,5,3,15082.59765625,306.70700625,0
2030,50836,91527,26.586,-80.155,p102,5,3,15148.7578125,70.96953427734373,0
2030,50752,90767,26.786,-80.115,p102,5,3,15188.21875,108.20304316406248,0
2030,50520,88864,27.333,-80.37,p102,5,3,15408.3037109375,386.35978007812486,0
2030,50619,89623,27.151,-80.527,p102,5,3,15739.0478515625,985.3269767254146,0
2030,49987,85439,28.308000000000003,-80.79,p102,5,4,17220.29296875,504.3456140625,0
2030,51126,96086,25.404,-80.50399999999998,p102,5,4,17402.240234375,61.37597021484375,0
2030,50669,90007,26.985,-80.075,p102,5,4,17507.447265625,30.5138865234375,0
2030,50519,88863,27.35,-80.488,p102,5,4,18105.388671875,2037.6519907376792,0
2030,50942,92666,26.304,-80.331,p102,5,5,19532.95703125,133.81199999999998,0
2030,51090,95326,25.604,-80.46600000000002,p102,5,5,19539.490234375,250.3664595703125,1
2030,49771,84299,28.605,-80.73100000000002,p102,5,5,19852.541015625,66.4217244140625,1
2030,50830,91521,26.685,-80.859,p102,5,5,19961.08203125,131.71676906720705,1
2030,17650,35239,41.765,-83.501,p103,3,1,16655.775390625,365.12942146030605,0
2030,16751,34084,42.231,-85.65,p104,2,1,2126.089599609375,947.570146875,0
2030,17933,35601,41.874,-86.155,p104,2,1,7428.904296875,725.0506171874997,0
2030,17038,34459,42.185,-86.404,p104,2,1,13206.056640625,546.8828513221204,0
2030,16752,34085,42.22,-85.50299999999999,p104,2,2,15178.0791015625,660.7811671874998,0
2030,16459,33704,42.328,-85.634,p104,2,2,15389.349609375,765.9876789663468,0
2030,17630,35219,41.99100000000001,-86.434,p104,2,3,15444.4091796875,1515.4858461538502,0
2030,18237,35979,41.797,-86.463,p104,2,4,16189.5673828125,1519.13120625,0
2030,17331,34839,42.088,-86.419,p104,2,4,16288.5712890625,480.2108706730801,0
2030,17629,35218,42.00100000000001,-86.581,p104,3,1,9048.951171875,488.047461538462,0
2030,17930,35598,41.904,-86.596,p104,3,2,21846.509765625,193.77766196011498,0
2030,18554,36359,41.7,-86.478,p105,2,1,2226.05810546875,1148.12164586142,0
2030,21901,40537,40.651,-86.926,p105,3,1,1537.509521484375,3806.249484375,0
2030,18551,36356,41.729,-86.91799999999998,p105,3,1,2956.34375,347.2925625,0
2030,19171,37115,41.544,-87.09200000000001,p105,3,1,3386.74267578125,1731.449671875,0
2030,19476,37493,41.465,-87.398,p105,3,1,4028.89013671875,527.1083540612101,0
2030,24591,43964,39.708,-86.055,p106,3,1,1754.5870361328125,783.9825658427828,1
2030,28708,49667,38.219,-85.85799999999998,p107,3,1,2601.597900390625,667.3052109375,0
2030,26296,46234,39.219,-87.552,p107,3,1,4306.02978515625,2802.2729625,0
2030,24007,43208,39.86,-85.456,p107,3,1,6402.716796875,2542.072359375,0
2030,29760,51179,37.908,-87.021,p107,3,1,6510.37939453125,1974.1916109375,0
2030,27121,47392,38.74800000000001,-85.068,p107,3,1,6769.26025390625,1570.2005671875,0
2030,28168,48897,38.511,-87.221,p107,3,1,7397.205078125,203.64271584722155,0
2030,30605,52316,37.643,-87.473,p108,3,1,6171.849609375,2438.812546875,0
2030,31736,53840,37.216,-86.975,p108,3,1,12624.1748046875,1588.6609734375,0
2030,30035,51554,37.855,-87.725,p108,3,1,14833.5244140625,1421.712253125,0
2030,31453,53460,37.314,-86.962,p108,3,1,15849.3583984375,1897.2117421875,0
2030,30325,51940,37.704,-86.91,p108,3,1,16053.044921875,1453.5326382211551,0
2030,29762,51181,37.889,-86.745,p108,3,2,18979.359375,1662.8630484375,0
2030,30604,52315,37.651,-87.611,p108,3,2,22060.296875,2119.0925109375,0
2030,29757,51176,37.935,-87.436,p108,3,2,22098.185546875,1318.029721875,0
2030,30324,51939,37.713,-87.04700000000003,p108,3,2,22173.89453125,2243.1866625,0
2030,30889,52698,37.527,-87.211,p108,3,2,27374.62890625,495.61274855769125,0
2030,30607,52318,37.625,-87.198,p108,3,3,29626.0,2868.8823,0
2030,29763,51182,37.88,-86.60700000000001,p108,3,3,31545.076171875,855.8709328125,0
2030,30320,51935,37.749,-87.59899999999998,p108,3,3,33338.2578125,664.3066148435407,1
2030,29233,50427,38.024,-85.887,p109,3,1,1762.360595703125,900.9385734375,0
2030,29246,50440,37.877,-84.09299999999998,p109,3,1,2452.465087890625,1138.082653125,0
2030,28980,50057,38.01,-84.49,p109,3,1,2629.76171875,160.0874033203125,0
2030,31766,53870,36.87300000000001,-82.891,p109,3,1,3057.565673828125,19.57449638671875,0
2030,31478,53489,36.984,-83.008,p109,3,1,4832.69091796875,157.200781640625,0
2030,27131,47402,38.628,-83.67399999999998,p109,3,1,4903.18505859375,1157.2058671875,1
2030,28452,49296,38.216,-84.595,p109,3,1,4972.63525390625,327.3110952223209,1
2030,39834,65016,32.865,-116.621,p11,6,1,3097.992919921875,19.377505810546875,0
2030,39588,64633,32.897,-117.027,p11,6,1,5847.76513671875,67.76238116931957,0
2030,40075,65398,32.811,-116.341,p11,7,1,20754.29296875,467.27407692307685,0
2030,40311,65779,32.735,-116.188,p11,7,2,27923.37890625,5.64923076923077,0
2030,39837,65019,32.929,-116.242,p11,7,3,60041.06640625,1.5871851654312294,1
2030,30355,51970,37.359,-82.796,p110,3,1,2359.6220703125,33.44947207031249,1
2030,30634,52347,37.302,-83.22399999999998,p110,3,1,3443.095947265625,5.44645850083441,1
2030,19503,37520,41.172,-83.47200000000002,p111,3,1,9772.1357421875,339.2747596586073,1
2030,23148,42097,39.775,-81.291,p112,3,1,577.7858276367188,488.28413671875,0
2030,23136,42085,39.945,-82.988,p112,3,1,3797.042236328125,36.2217603515625,0
2030,22839,41704,40.056,-83.111,p112,3,1,4011.079833984375,96.490079296875,0
2030,23139,42088,39.905,-82.56299999999997,p112,3,1,4999.8447265625,189.92590430479322,1
2030,24016,43217,39.757,-84.179,p113,3,1,1309.010498046875,58.4431639122142,1
2030,25761,45496,39.187,-84.425,p114,3,1,4870.2548828125,100.1401892578125,0
2030,24893,44356,39.478,-84.37299999999998,p114,3,1,6533.8076171875,983.5393359375,1
2030,25760,45495,39.199,-84.565,p114,3,1,9338.5947265625,185.67130078125,1
2030,25472,45117,39.272,-84.26700000000002,p114,3,1,10444.5556640625,572.4774047926675,1
2030,26867,47021,38.738,-83.795,p114,3,2,12216.6181640625,1475.454740625,1
2030,26039,45876,39.09,-84.44200000000002,p114,3,2,12476.69140625,397.7956828125,1
2030,26040,45877,39.078,-84.302,p114,3,2,15216.755859375,539.5846640625,1
2030,24892,44355,39.49,-84.514,p114,3,2,15676.6513671875,326.5560663461497,1
2030,25181,44737,39.369,-84.249,p114,3,3,18151.75,1369.8498515625,1
2030,26323,46261,38.932,-83.759,p114,3,3,18453.919921875,1779.9688407451897,1
2030,25180,44736,39.381,-84.39,p114,3,4,19324.486328125,468.525923076923,1
2030,26043,45880,39.041,-83.881,p114,3,5,20127.478515625,2440.00239227203,1
2030,20709,39066,40.403,-79.83,p115,2,1,3332.63427734375,2.4903382232062654,0
2030,32049,54249,36.789,-83.045,p118,3,1,2044.5697021484373,241.4831167968749,0
2030,30360,51975,37.289,-82.115,p118,3,1,4100.2822265625,53.59277197265624,0
2030,29811,51230,37.252,-80.035,p118,3,1,5103.8134765625,182.9427873046875,0
2030,30641,52354,37.206,-82.271,p118,3,1,6048.185546875,187.4819671875,0
2030,29812,51231,37.236,-79.899,p118,3,1,6132.65771484375,384.972212109375,0
2030,29805,51224,37.348,-80.84899999999998,p118,3,1,6777.60986328125,204.3904482421875,1
2030,30643,52356,37.178,-81.999,p118,3,1,7479.265625,122.95470146484374,1
2030,32325,54627,36.719,-83.334,p118,3,1,7511.91552734375,161.261855859375,1
2030,29274,50469,37.462,-80.124,p118,3,1,7941.00927734375,55.68710449218749,1
2030,30931,52743,36.976,-81.071,p118,3,1,8179.16650390625,444.5350061218287,1
2030,19900,38031,39.542,-119.497,p12,5,1,7517.26416015625,101.0,0
2030,29876,51361,36.841,-114.346,p12,6,1,16901.4609375,96.90768017578124,0
2030,29602,50983,36.974,-114.104,p12,6,1,16974.99609375,422.656734375,0
2030,28266,49064,37.075,-116.793,p12,6,1,17068.755859375,359.2559725760739,0
2030,21340,39843,39.909,-77.48,p120,3,1,24105.08203125,88.5,0
2030,23165,42114,39.497,-78.902,p121,3,1,2893.470947265625,121.80000000000007,0
2030,20434,38708,40.099,-76.693,p122,3,1,295.73291015625,767.043675,0
2030,19861,37957,40.107,-75.369,p122,3,1,2995.409912109375,26.362943041992178,0
2030,19257,37201,40.212,-74.74600000000002,p122,3,1,3001.52490234375,42.60758203125,0
2030,20740,39097,39.82,-75.462,p122,3,1,3099.900634765625,76.0616736328125,0
2030,20437,38711,40.039,-76.271,p122,3,1,3233.185302734375,194.09011171875,0
2030,19560,37577,40.202,-75.33800000000002,p122,3,1,3748.042724609375,721.01346328125,0
2030,18312,36055,40.625,-75.49600000000002,p122,3,1,4437.31591796875,109.90339453125,0
2030,20440,38714,39.978,-75.851,p122,3,1,4609.4521484375,714.0761296874997,0
2030,20444,38718,39.895,-75.291,p122,3,1,4829.18603515625,5.0886722351074205,0
2030,18313,36056,40.604,-75.354,p122,3,1,5492.1904296875,449.7819890625,0
2030,21342,39845,39.871,-77.2,p122,3,1,6363.9296875,397.00599609375,0
2030,19253,37197,40.297,-75.307,p122,3,1,6427.48291015625,809.6690390624997,1
2030,20148,38331,40.135,-76.242,p122,3,1,7177.21923828125,226.80230976562493,1
2030,19860,37956,40.128,-75.51,p122,3,1,7653.056640625,51.521713163402694,1
2030,21036,39469,39.88800000000001,-76.611,p122,3,2,9199.419921875,281.87943046875,1
2030,21034,39467,39.928,-76.891,p122,3,2,9249.6806640625,429.371128125,1
2030,20441,38715,39.958,-75.711,p122,3,2,9493.91015625,648.4585756529698,1
2030,23182,42131,39.179,-76.535,p123,3,1,891.2354736328125,389.833351171875,0
2030,24361,43648,38.855,-77.063,p123,3,1,1527.717041015625,9.5904,0
2030,22884,41751,39.275,-76.506,p123,3,1,1815.8887939453125,57.217249072265616,0
2030,24656,44030,38.72,-76.816,p123,3,1,2605.6845703125,2058.75219375,0
2030,24654,44028,38.759,-77.09100000000002,p123,3,1,2924.07470703125,29.072737133789055,0
2030,22883,41749,39.314,-76.783,p123,3,1,3625.053466796875,36.12595164888194,1
2030,26379,46320,37.94300000000001,-75.622,p124,3,1,10513.255859375,216.67134122838692,0
2030,28244,48979,37.293,-75.962,p124,4,1,6162.07275390625,74.8729230769231,0
2030,22891,41758,39.131,-75.53699999999998,p125,3,1,4792.703125,55.1761538461538,0
2030,24373,43661,38.591,-75.27600000000002,p125,3,2,7588.45263671875,2568.1261538461526,0
2030,21981,40617,39.439,-75.584,p125,3,3,12400.849609375,204.8201121093749,0
2030,22286,40997,39.343,-75.61399999999998,p125,3,3,13565.0,160.5612725060101,0
2030,24666,44041,38.495,-75.306,p125,3,4,15143.513671875,1401.11775,0
2030,23784,42902,38.76,-75.078,p125,3,4,15166.3154296875,115.5516416015625,0
2030,23190,42139,39.015,-75.429,p125,3,4,16036.873046875,166.414753125,0
2030,23487,42520,38.898,-75.322,p125,3,4,16259.439453125,334.5068390625,0
2030,21668,40236,39.555,-75.693,p125,3,4,16821.97265625,169.65578544170762,0
2030,21043,39476,39.746,-75.632,p125,3,5,17371.3359375,324.054307692308,0
2030,24665,44040,38.516,-75.443,p125,3,6,17414.064453125,1276.63190804825,0
2030,20445,38719,39.874,-75.152,p126,3,1,843.267333984375,138.153315234375,0
2030,21356,39859,39.588,-75.245,p126,3,1,1075.3194580078123,428.29287890625,0
2030,21677,40245,39.362,-74.445,p126,3,1,1466.0069580078125,48.9620162109375,0
2030,20446,38720,39.852,-75.012,p126,3,1,2712.38037109375,19.696896166992182,0
2030,19261,37205,40.124,-74.186,p126,3,1,3029.13916015625,740.8638421874997,0
2030,18009,35682,40.57,-74.476,p126,3,1,3802.294921875,175.5097875,0
2030,19262,37206,40.101,-74.046,p126,3,1,4017.837646484375,134.66879648437498,0
2030,16810,34160,40.994,-74.62899999999998,p126,3,1,4116.32470703125,1133.4888140624996,0
2030,18320,36063,40.453,-74.368,p126,3,1,4426.01123046875,186.91430273437496,0
2030,18010,35683,40.548,-74.335,p126,3,1,4578.79833984375,2.3328,0
2030,21044,39477,39.725,-75.493,p126,3,1,5290.94287109375,144.906057421875,0
2030,20157,38341,39.926,-74.84100000000002,p126,3,1,6327.48193359375,553.2845484375,0
2030,21988,40624,39.289,-74.615,p126,3,1,6432.3359375,189.42682148437493,0
2030,16814,34165,40.884,-73.921,p126,3,1,6864.62841796875,10.207871740722656,0
2030,17106,34541,40.878,-74.52,p126,3,1,7551.64404296875,166.29293671874996,1
2030,18318,36061,40.497,-74.649,p126,3,1,7777.6416015625,541.7804591490802,1
2030,14764,31504,41.57100000000001,-73.82600000000002,p127,3,1,1807.054931640625,1041.06465,0
2030,14465,31124,41.665,-73.792,p127,3,1,4145.7705078125,1305.3508171874996,0
2030,16232,33405,41.074,-73.85300000000002,p127,3,1,4215.72900390625,264.7984447265625,0
2030,15936,33024,41.191,-73.962,p127,3,1,4360.853515625,166.871801953125,0
2030,14763,31503,41.593,-73.969,p127,3,1,5473.63134765625,68.2602861328129,0
2030,16230,33403,41.118,-74.137,p127,3,2,5900.37646484375,303.40024453125,0
2030,16231,33404,41.096,-73.995,p127,3,2,6189.7138671875,35.96543964843749,0
2030,13582,29983,41.973,-73.833,p127,3,2,6579.22021484375,1567.7202388972323,0
2030,15358,32265,41.358,-73.752,p127,3,3,8023.81640625,617.31941484375,0
2030,15937,33025,41.168,-73.819,p127,3,3,8079.0,636.41548125,0
2030,15935,33023,41.213,-74.104,p127,3,3,10056.2373046875,109.6856595703125,0
2030,16525,33786,40.956,-73.745,p127,3,3,10377.1201171875,53.21520439453125,0
2030,15355,32262,41.426,-74.179,p127,3,3,12596.16015625,635.8538553260264,0
2030,15354,32261,41.448,-74.322,p127,3,4,15309.0224609375,864.7234734374997,0
2030,14168,30744,41.76,-73.758,p127,3,4,15718.7060546875,1379.6407573317301,0
2030,15934,33022,41.236,-74.24600000000002,p127,3,5,16509.169921875,422.6118046875,0
2030,14167,30743,41.783,-73.90100000000002,p127,3,5,17891.90234375,1297.1358876201903,0
2030,15938,33026,41.146,-73.678,p127,3,6,20103.919921875,1800.7822546875,0
2030,15647,32645,41.26300000000001,-73.786,p127,3,6,20426.505859375,360.08674531250017,0
2030,13583,29984,41.95,-73.689,p127,3,7,22056.40234375,1108.0854421875,0
2030,13869,30363,41.878,-73.867,p127,3,7,22155.71875,483.03097110725435,0
2030,16818,34171,40.746,-73.074,p128,3,1,420.5413513183594,11.175265063476562,0
2030,17108,34547,40.743,-73.672,p128,3,1,2784.353759765625,68.22635032113882,0
2030,16816,34167,40.838,-73.638,p128,3,2,5045.1455078125,21.359387171902995,0
2030,9994,25046,43.135,-72.939,p129,2,1,5342.2744140625,44.599999999999994,0
2030,31852,54016,36.071,-114.828,p13,6,1,988.9422607421876,0.6863040046691894,0
2030,31285,53254,36.224,-115.147,p13,6,1,1304.111083984375,21.066913476562494,0
2030,31565,53633,36.108,-115.252,p13,6,1,1355.3382568359375,2.79359997253418,0
2030,31849,54013,36.012,-115.225,p13,6,1,2763.73486328125,979.16514609375,0
2030,31284,53253,36.205,-115.279,p13,6,1,4127.21337890625,55.4336630859375,0
2030,31850,54014,36.032,-115.092,p13,6,1,4718.49609375,27.0990720703125,0
2030,31851,54015,36.051,-114.96,p13,6,1,4955.099609375,817.3537875,0
2030,30717,52497,36.475,-114.802,p13,6,1,6145.0185546875,2116.120226370358,1
2030,30154,51738,36.687,-114.722,p13,6,14,84198.1640625,10.0,0
2030,11326,26958,42.372,-71.38600000000002,p131,3,1,3921.999755859375,476.88519017755084,1
2030,13877,30371,41.69300000000001,-72.722,p132,3,1,1418.717041015625,26.317728588867197,0
2030,15069,31890,41.338,-73.006,p132,3,1,2299.270751953125,1156.67746875,0
2030,13591,29992,41.76300000000001,-72.543,p132,3,1,3479.385986328125,55.47065333956925,0
2030,13327,29619,41.687,-71.508,p133,3,1,5630.8173828125,176.3860517914145,0
2030,455,6822,47.24100000000001,-68.564,p134,2,1,2477.3505859375,190.79999999999995,0
2030,4058,15265,46.00100000000001,-116.614,p14,3,1,50197.62890625,0.09832468694906282,0
2030,12526,28572,42.801,-114.458,p15,4,1,12249.8935546875,200.0,0
2030,13652,30097,42.51,-113.611,p16,4,1,8801.462890625,40.0,0
2030,3014,13352,46.188,-118.797,p2,3,1,6737.4140625,1989.6051515625,0
2030,3408,14096,45.609,-121.162,p2,3,1,7202.3701171875,1.789245757189974,0
2030,17489,35068,41.74100000000001,-108.768,p21,4,1,4488.22412109375,92.0,0
2030,28544,49467,37.433,-113.667,p25,5,1,7248.08642578125,197.633956640625,0
2030,26697,46838,38.607,-109.574,p25,5,1,9750.375,504.39946640625,0
2030,23843,43029,39.442,-111.043,p25,5,1,11033.36328125,94.5645099609375,0
2030,24142,43408,39.33,-111.16,p25,5,1,13569.96875,79.94735595703125,0
2030,26146,46057,38.476,-112.525,p25,5,1,15461.3447265625,15.46099266357422,0
2030,28009,48708,37.644,-113.583,p25,5,1,16366.13671875,2145.63684375,0
2030,29079,50240,37.464,-111.854,p25,5,1,16547.45703125,81.8265638671875,0
2030,27480,47950,37.872,-113.361,p25,5,1,16599.509765625,4015.42869375,0
2030,23239,42258,39.456,-112.631,p25,5,1,17032.048828125,1949.5361714958524,0
2030,22054,40761,40.197,-109.475,p26,5,1,17733.09375,964.2278495595924,0
2030,35348,58580,34.989000000000004,-113.991,p27,6,1,3629.794189453125,196.12713515625,0
2030,33849,56685,35.564,-113.459,p27,6,1,15786.1484375,161.90565233266898,0
2030,42487,69236,32.541,-111.291,p28,6,1,1452.4686279296875,3595.6861875,0
2030,39619,64672,33.647,-112.058,p28,6,1,2575.984375,289.80028125,0
2030,40582,66194,33.29,-111.715,p28,6,1,2650.49658203125,886.4904170981445,0
2030,41275,67311,32.589,-114.57,p28,7,1,10948.9267578125,1401.351538461539,0
2030,41513,67689,32.453,-114.797,p28,7,2,30147.720703125,35.38630769230768,0
2030,38857,63555,34.288000000000004,-109.138,p29,6,1,8675.7666015625,117.21474174588911,0
2030,2171,11462,46.88800000000001,-117.43,p3,3,1,13087.7294921875,19.19999999999999,0
2030,43911,71518,31.985,-110.916,p30,6,1,4534.64697265625,128.48176513517728,0
2030,37259,61295,35.121,-106.608,p31,6,1,2536.96826171875,69.98370732421874,0
2030,37258,61294,35.11,-106.741,p31,6,1,3886.25439453125,971.18411484375,0
2030,37260,61296,35.132,-106.476,p31,6,1,4256.48681640625,141.225113671875,0
2030,39881,65102,34.214,-105.546,p31,6,1,6343.41259765625,1935.6595113894887,0
2030,45292,73823,31.742,-107.656,p31,7,1,51377.65625,70.06730769230771,0
2030,24458,43831,39.769,-105.071,p33,4,1,4044.712646484375,25.462656518554684,0
2030,25327,44972,39.486,-104.889,p33,4,1,4055.016845703125,437.7988111549846,1
2030,26986,47252,38.902,-104.81,p34,4,1,6156.2861328125,129.38515224609378,0
2030,28826,49893,38.024,-107.35,p34,4,1,8283.552734375,41.35132661132813,0
2030,27253,47632,38.805,-104.796,p34,4,1,16940.9296875,142.79414062499995,0
2030,27506,47994,38.521,-107.295,p34,4,1,20627.505859375,49.89801708984375,0
2030,27504,47992,38.49800000000001,-107.573,p34,4,1,21155.296875,334.635837890625,0
2030,27252,47631,38.796,-104.937,p34,4,1,22222.779296875,19.719649731445312,0
2030,26451,46491,39.088,-104.976,p34,4,1,25406.322265625,76.73904404296873,0
2030,26708,46853,38.801,-107.485,p34,4,1,25443.625,21.770207446289053,0
2030,28825,49888,37.963,-108.04,p34,4,1,25528.07421875,61.67232421875,0
2030,26985,47251,38.893,-104.95,p34,4,1,26649.2734375,10.478015441894527,0
2030,28565,49514,38.132,-107.229,p34,4,1,28006.1640625,40.68749047851561,0
2030,28045,48767,38.466,-105.455,p34,4,1,29624.8359375,59.314180078125,0
2030,26444,46474,38.91,-107.362,p34,4,1,29713.51171875,36.66298095703125,0
2030,28564,49513,38.121,-107.367,p34,4,1,30113.361328125,5.666400384521482,0
2030,27505,47993,38.509,-107.434,p34,4,1,30908.234375,5.31955835322654,0
2030,28837,49913,38.229,-104.58,p34,5,1,5124.86962890625,396.85037189896684,0
